ID,questionnaire,order,condition,score,statement,truthfulness,accent,speaker_sex,statement_guess,L1
194,F8,2,4,2,20,notknown,Italian,f,guessed,French
195,F8,2,4,67,20,notknown,Italian,f,guessed,French
196,F8,2,4,0,20,notknown,Italian,f,guessed,French
197,F8,2,4,69,20,notknown,Italian,f,guessed,French
198,F8,2,4,76,20,notknown,Italian,f,guessed,French
199,F8,2,4,100,20,known_true,Italian,f,known,French
200,F8,2,4,77,20,notknown,Italian,f,guessed,French
202,F8,2,4,12,20,notknown,Italian,f,guessed,French
203,F8,2,4,100,20,known_true,Italian,f,known,French
204,F8,2,4,20,20,notknown,Italian,f,guessed,French
205,F8,2,4,42,20,notknown,Italian,f,guessed,French
206,F8,2,4,1,20,notknown,Italian,f,guessed,French
207,F8,2,4,50,20,notknown,Italian,f,guessed,French
209,F8,2,4,0,20,notknown,Italian,f,guessed,French
211,F8,2,4,79,20,notknown,Italian,f,guessed,French
212,F8,2,4,3,20,notknown,Italian,f,guessed,French
213,F8,2,4,0,20,known_false,Italian,f,known,French
214,F8,2,4,0,20,notknown,Italian,f,guessed,French
215,F8,2,4,88,20,notknown,Italian,f,guessed,French
1,F1,1,1,67,35,notknown,English,f,guessed,French
2,F1,1,1,70,35,notknown,English,f,guessed,French
3,F1,1,1,81,35,notknown,English,f,guessed,French
4,F1,1,1,100,35,notknown,English,f,guessed,French
5,F1,1,1,64,35,notknown,English,f,guessed,French
6,F1,1,1,66,35,notknown,English,f,guessed,French
7,F1,1,1,65,35,notknown,English,f,guessed,French
8,F1,1,1,28,35,notknown,English,f,guessed,French
9,F1,1,1,89,35,notknown,English,f,guessed,French
10,F1,1,1,80,35,notknown,English,f,guessed,French
12,F1,1,1,97,35,notknown,English,f,guessed,French
13,F1,1,1,71,35,notknown,English,f,guessed,French
14,F1,1,1,60,35,notknown,English,f,guessed,French
15,F1,1,1,73,35,notknown,English,f,guessed,French
16,F1,1,1,0,35,notknown,English,f,guessed,French
17,F1,1,1,79,35,notknown,English,f,guessed,French
19,F1,1,1,66,35,notknown,English,f,guessed,French
20,F1,1,1,14,35,notknown,English,f,guessed,French
21,F1,1,1,88,35,notknown,English,f,guessed,French
22,F1,1,1,65,35,notknown,English,f,guessed,French
23,F1,1,1,75,35,notknown,English,f,guessed,French
24,F1,1,1,100,35,notknown,English,f,guessed,French
25,F1,1,1,55,35,notknown,English,f,guessed,French
26,F1,1,1,25,35,notknown,English,f,guessed,French
27,F1,1,1,53,35,notknown,English,f,guessed,French
28,F1,1,1,54,35,notknown,English,f,guessed,French
29,F1,1,1,65,35,notknown,English,f,guessed,French
30,F1,1,1,83,35,notknown,English,f,guessed,French
31,F1,1,1,60,35,notknown,English,f,guessed,French
32,F1,1,1,100,35,notknown,English,f,guessed,French
33,F1,1,1,0,35,notknown,English,f,guessed,French
34,F2,1,2,39,35,notknown,French,f,guessed,French
35,F2,1,2,80,35,notknown,French,f,guessed,French
36,F2,1,2,100,35,notknown,French,f,guessed,French
37,F2,1,2,67,35,notknown,French,f,guessed,French
39,F2,1,2,100,35,notknown,French,f,guessed,French
40,F2,1,2,62,35,notknown,French,f,guessed,French
41,F2,1,2,5,35,notknown,French,f,guessed,French
42,F2,1,2,100,35,notknown,French,f,guessed,French
43,F2,1,2,67,35,notknown,French,f,guessed,French
44,F2,1,2,64,35,notknown,French,f,guessed,French
45,F2,1,2,39,35,notknown,French,f,guessed,French
46,F2,1,2,91,35,notknown,French,f,guessed,French
